01-11-17,C Michigan,35,@W Michigan,28,,
02-11-17,@E Michigan,56,Ball St,14,,
02-11-17,@Temple,34,Navy,26,,
02-11-17,@Toledo,27,N Illinois,17,,
02-11-17,@Troy,24,Idaho,21,,
03-11-17,Memphis,41,@Tulsa,14,,
03-11-17,@Utah,48,UCLA,17,,
03-11-17,@FL Atlantic,30,Marshall,25,,
04-11-17,@Florida Intl,14,UT San Antonio,7,,
04-11-17,@Florida St,27,Syracuse,24,,
04-11-17,@Georgia,24,South Carolina,10,,
04-11-17,Wisconsin,45,@Indiana,17,,
04-11-17,Mississippi,37,@Kentucky,34,,
04-11-17,@Miami FL,28,Virginia Tech,10,,
04-11-17,@Michigan,33,Minnesota,10,,
04-11-17,@Michigan St,27,Penn St,24,,
04-11-17,Clemson,38,@NC State,31,,
04-11-17,@Old Dominion,6,Charlotte,0,,
04-11-17,@Purdue,29,Illinois,10,,
04-11-17,@Tennessee,24,Southern Miss,10,,
04-11-17,@Virginia,40,Georgia Tech,36,,
04-11-17,@West Virginia,20,Iowa St,16,,
04-11-17,@Alabama,24,LSU,10,,
04-11-17,@Arkansas,39,Coastal Car,38,,
04-11-17,@Iowa,55,Ohio St,24,,
04-11-17,Baylor,38,@Kansas,9,,
04-11-17,North Texas,24,@Louisiana Tech,23,,
04-11-17,@ULM,52,Appalachian St,45,,
04-11-17,@MTSU,30,UTEP,3,,
04-11-17,@Mississippi St,34,Massachusetts,23,,
04-11-17,@Missouri,45,Florida,16,,
04-11-17,Northwestern,31,@Nebraska,24,O1,
04-11-17,Oklahoma,62,@Oklahoma St,52,,
04-11-17,UCF,31,@SMU,24,,
04-11-17,ULL,19,@South Alabama,14,,
04-11-17,@TCU,24,Texas,7,,
04-11-17,Auburn,42,@Texas A&M,27,,
04-11-17,New Mexico St,45,@Texas St,35,,
04-11-17,Kansas St,42,@Texas Tech,35,O1,
04-11-17,Cincinnati,17,@Tulane,16,,
04-11-17,@UAB,52,Rice,21,,
04-11-17,@Vanderbilt,31,WKU,17,,
04-11-17,@Boise St,41,Nevada,14,,
04-11-17,Utah St,24,@New Mexico,10,,
04-11-17,@Arizona St,41,Colorado,30,,
04-11-17,@California,37,Oregon St,23,,
04-11-17,@Fresno St,20,BYU,13,,
04-11-17,Georgia St,21,@Ga Southern,17,,
04-11-17,San Diego St,52,@San Jose St,7,,
04-11-17,@UNLV,31,Hawaii,23,,
04-11-17,@USC,49,Arizona,35,,
04-11-17,@Washington,38,Oregon,3,,
04-11-17,@Washington St,24,Stanford,21,,
04-11-17,Army,21,@Air Force,0,,
04-11-17,@Notre Dame,48,Wake Forest,37,,
04-11-17,@Wyoming,16,Colorado St,13,,
04-11-17,South Florida,37,@Connecticut,20,,
04-11-17,@Houston,52,East Carolina,27,,
04-11-17,@Rutgers,31,Maryland,24,,
07-11-17,@Buffalo,38,Bowling Green,28,,
07-11-17,@Miami OH,24,Akron,14,,
08-11-17,@C Michigan,42,E Michigan,30,,
08-11-17,@Ohio,38,Toledo,10,,
08-11-17,@W Michigan,48,Kent,20,,
09-11-17,@Appalachian St,27,Ga Southern,6,,
09-11-17,North Carolina,34,@Pittsburgh,31,,
09-11-17,@N Illinois,63,Ball St,17,,
10-11-17,Temple,35,@Cincinnati,24,,
10-11-17,@Stanford,30,Washington,22,,
10-11-17,BYU,31,@UNLV,21,,
11-11-17,Massachusetts,44,Maine,31,,Boston MA
11-11-17,@Army,21,Duke,16,,
11-11-17,NC State,17,@Boston College,14,,
11-11-17,MTSU,35,@Charlotte,21,,
11-11-17,@Clemson,31,Florida St,14,,
11-11-17,Troy,42,@Coastal Car,17,,
11-11-17,Tulane,31,@East Carolina,24,O1,
11-11-17,Old Dominion,37,@Florida Intl,30,,
11-11-17,@Georgia Tech,28,Virginia Tech,22,,
11-11-17,@Louisville,38,Virginia,21,,
11-11-17,@Marshall,30,WKU,23,,
11-11-17,Michigan,35,@Maryland,10,,
11-11-17,@Miami FL,41,Notre Dame,8,,
11-11-17,@Navy,43,SMU,40,,
11-11-17,@Ohio St,48,Michigan St,3,,
11-11-17,@Penn St,35,Rutgers,6,,
11-11-17,@South Carolina,28,Florida,20,,
11-11-17,Wake Forest,64,@Syracuse,43,,
11-11-17,@UCF,49,Connecticut,24,,
11-11-17,@Auburn,40,Georgia,17,,
11-11-17,Indiana,24,@Illinois,14,,
11-11-17,Oklahoma St,49,@Iowa St,42,,
11-11-17,West Virginia,28,@Kansas St,23,,
11-11-17,@LSU,33,Arkansas,10,,
11-11-17,FL Atlantic,48,@Louisiana Tech,23,,
11-11-17,@Minnesota,54,Nebraska,21,,
11-11-17,Alabama,31,@Mississippi St,24,,
11-11-17,@Missouri,50,Tennessee,17,,
11-11-17,@North Texas,45,UTEP,10,,
11-11-17,@Northwestern,23,Purdue,13,,
11-11-17,@Oklahoma,38,TCU,20,,
11-11-17,@Mississippi,50,ULL,22,,
11-11-17,Southern Miss,43,@Rice,34,,
11-11-17,@South Alabama,24,Arkansas St,19,,
11-11-17,@Texas,42,Kansas,27,,
11-11-17,@Texas A&M,55,New Mexico,14,,
11-11-17,Georgia St,33,@Texas St,30,,
11-11-17,Texas Tech,38,Baylor,24,,Arlington TX
11-11-17,UAB,24,@UT San Antonio,19,,
11-11-17,Kentucky,44,@Vanderbilt,21,,
11-11-17,@Wisconsin,38,Iowa,14,,
11-11-17,Wyoming,28,@Air Force,14,,
11-11-17,@Arizona,49,Oregon St,28,,
11-11-17,USC,38,@Colorado,24,,
11-11-17,Washington St,33,@Utah,25,,
11-11-17,@Nevada,59,San Jose St,14,,
11-11-17,@UCLA,44,Arizona St,37,,
11-11-17,Fresno St,31,@Hawaii,21,,
11-11-17,Boise St,59,@Colorado St,52,O1,
14-11-17,@Akron,37,Ohio,34,,
14-11-17,Toledo,66,@Bowling Green,37,,
15-11-17,C Michigan,42,@Kent,23,,
15-11-17,E Michigan,27,@Miami OH,24,,
15-11-17,@N Illinois,35,W Michigan,31,,
16-11-17,Buffalo,40,@Ball St,24,,
16-11-17,@South Florida,27,Tulsa,20,,
17-11-17,UNLV,38,@New Mexico,35,,
17-11-17,@WKU,41,MTSU,38,O3,
18-11-17,@Clemson,61,Citadel,3,,
18-11-17,@Florida St,77,Delaware St,6,,
18-11-17,@North Carolina,65,W Carolina,10,,
18-11-17,@South Carolina,31,Wofford,10,,
18-11-17,@Alabama,56,Mercer,0,,
18-11-17,Boston College,39,Connecticut,16,,Boston MA
18-11-17,@Duke,43,Georgia Tech,20,,
18-11-17,@East Carolina,48,Cincinnati,20,,
18-11-17,@Florida,36,UAB,7,,
18-11-17,@FL Atlantic,52,Florida Intl,24,,
18-11-17,@Georgia,42,Kentucky,13,,
18-11-17,@Indiana,41,Rutgers,0,,
18-11-17,@Louisville,56,Syracuse,10,,
18-11-17,@Miami FL,44,Virginia,28,,
18-11-17,@Michigan St,17,Maryland,7,,
18-11-17,@Ohio St,52,Illinois,14,,
18-11-17,@Old Dominion,24,Rice,21,,
18-11-17,@Penn St,56,Nebraska,44,,
18-11-17,UCF,45,@Temple,19,,
18-11-17,@Virginia Tech,20,Pittsburgh,14,,
18-11-17,@Wake Forest,30,NC State,24,,
18-11-17,Texas,28,@West Virginia,14,,
18-11-17,Mississippi St,28,@Arkansas,21,,
18-11-17,@Arkansas St,30,Texas St,12,,
18-11-17,@Auburn,42,ULM,14,,
18-11-17,Iowa St,23,@Baylor,13,,
18-11-17,@Colorado St,42,San Jose St,14,,
18-11-17,Purdue,24,@Iowa,15,,
18-11-17,Oklahoma,41,@Kansas,3,,
18-11-17,@ULL,47,New Mexico St,34,,
18-11-17,@Memphis,66,SMU,45,,
18-11-17,@North Texas,52,Army,49,,
18-11-17,@Northwestern,39,Minnesota,0,,
18-11-17,Kansas St,45,@Oklahoma St,40,,
18-11-17,Texas A&M,31,@Mississippi,24,,
18-11-17,@Southern Miss,66,Charlotte,21,,
18-11-17,LSU,30,@Tennessee,10,,
18-11-17,TCU,27,@Texas Tech,3,,
18-11-17,@Tulane,20,Houston,17,,
18-11-17,@UT San Antonio,9,Marshall,7,,
18-11-17,Missouri,45,@Vanderbilt,17,,
18-11-17,@Wisconsin,24,Michigan,10,,
18-11-17,Massachusetts,16,@BYU,10,,
18-11-17,@Boise St,44,Air Force,19,,
18-11-17,Louisiana Tech,42,@UTEP,21,,
18-11-17,@Utah St,38,Hawaii,0,,
18-11-17,Fresno St,13,@Wyoming,7,,
18-11-17,@Ga Southern,52,South Alabama,0,,
18-11-17,Coastal Car,13,@Idaho,7,,
18-11-17,@Oregon,48,Arizona,28,,
18-11-17,Arizona St,40,@Oregon St,24,,
18-11-17,@Stanford,17,California,14,,
18-11-17,@USC,28,UCLA,23,,Victory Bell
18-11-17,@Washington,33,Utah,30,,
18-11-17,@Notre Dame,24,Navy,17,,
18-11-17,@San Diego St,42,Nevada,23,,
21-11-17,@Akron,24,Kent,14,,
21-11-17,Miami OH,28,@Ball St,7,,
21-11-17,@E Michigan,34,Bowling Green,31,,
23-11-17,Mississippi,31,@Mississippi St,28,,Egg Bowl
24-11-17,@Buffalo,31,Ohio,24,,
24-11-17,@C Michigan,31,N Illinois,24,,
24-11-17,@Pittsburgh,24,Miami FL,14,,
24-11-17,@Toledo,37,W Michigan,10,,
24-11-17,@UCF,49,South Florida,42,,
24-11-17,Virginia Tech,10,@Virginia,0,,Commonwealth Cup
24-11-17,@Houston,24,Navy,14,,
24-11-17,Iowa,56,@Nebraska,14,,
24-11-17,@TCU,45,Baylor,22,,
24-11-17,Texas Tech,27,@Texas,23,,
24-11-17,@San Diego St,35,New Mexico,10,,
24-11-17,@Florida Intl,41,WKU,17,,
24-11-17,Missouri,48,@Arkansas,45,,
24-11-17,@Troy,62,Texas St,9,,
24-11-17,@UCLA,30,California,27,,
25-11-17,FL Atlantic,31,@Charlotte,12,,
25-11-17,@Cincinnati,22,Connecticut,21,,
25-11-17,Florida St,38,@Florida,22,,
25-11-17,Appalachian St,31,@Georgia St,10,,
25-11-17,Georgia,38,@Georgia Tech,7,,
25-11-17,Louisville,44,@Kentucky,17,,Governor's Cup
25-11-17,Southern Miss,28,@Marshall,27,,
25-11-17,Penn St,66,@Maryland,3,,
25-11-17,Ohio St,31,@Michigan,20,,
25-11-17,@NC State,33,North Carolina,21,,
25-11-17,@Purdue,31,Indiana,24,,
25-11-17,Michigan St,40,@Rutgers,7,,
25-11-17,Clemson,34,@South Carolina,10,,Palmetto Bowl
25-11-17,Boston College,42,@Syracuse,14,,
25-11-17,Vanderbilt,42,@Tennessee,24,,
25-11-17,Duke,31,@Wake Forest,23,,
25-11-17,@Auburn,26,Alabama,14,,Iron Bowl
25-11-17,Northwestern,42,@Illinois,7,,
25-11-17,@Kansas St,20,Iowa St,19,,
25-11-17,@LSU,45,Texas A&M,21,,
25-11-17,Ga Southern,34,@ULL,24,,
25-11-17,@Louisiana Tech,20,UT San Antonio,6,,
25-11-17,Arkansas St,67,@ULM,50,,
25-11-17,@Memphis,70,East Carolina,13,,
25-11-17,@MTSU,41,Old Dominion,10,,
25-11-17,Wisconsin,31,@Minnesota,0,,Paul Bunyan's Axe
25-11-17,@Oklahoma,59,West Virginia,31,,
25-11-17,@Oklahoma St,58,Kansas,17,,
25-11-17,North Texas,30,@Rice,14,,
25-11-17,@SMU,41,Tulane,38,,
25-11-17,Temple,43,@Tulsa,22,,
25-11-17,@UAB,28,UTEP,7,,
25-11-17,@Air Force,38,Utah St,35,,
25-11-17,@Arizona St,42,Arizona,30,,
25-11-17,@New Mexico St,17,Idaho,10,,
25-11-17,@Utah,34,Colorado,13,,
25-11-17,@Nevada,23,UNLV,16,,
25-11-17,@Oregon,69,Oregon St,10,,Civil War
25-11-17,@San Jose St,20,Wyoming,17,,
25-11-17,@Stanford,38,Notre Dame,20,,
25-11-17,@Washington,41,Washington St,14,,Apple Cup
25-11-17,@Fresno St,28,Boise St,17,,
25-11-17,BYU,30,@Hawaii,20,,
01-12-17,USC,31,Stanford,28,P,Pac 12 Championship Santa Clara CA
02-12-17,@Appalachian St,63,ULL,14,,
02-12-17,@Coastal Car,28,Ga Southern,17,,
02-12-17,Idaho,24,@Georgia St,10,,
02-12-17,Troy,32,@Arkansas St,25,,
02-12-17,@New Mexico St,22,South Alabama,17,,
02-12-17,@Florida Intl,63,Massachusetts,45,,
02-12-17,@Florida St,42,ULM,10,,
02-12-17,@UCF,62,Memphis,55,PO2,AAC Championship
02-12-17,Clemson,38,Miami FL,3,P,ACC Championship Charlotte NC
02-12-17,@FL Atlantic,41,North Texas,17,P,CUSA Championship
02-12-17,Georgia,28,Auburn,7,P,SEC Championship Atlanta GA
02-12-17,Toledo,45,Akron,28,P,MAC Championship Detroit MI
02-12-17,Ohio St,27,Wisconsin,21,P,Big 10 Championship Indianapolis IN
02-12-17,Oklahoma,41,TCU,17,P,Big 12 Championship Arlington TX
02-12-17,@Boise St,17,Fresno St,14,P,MWC Championship
09-12-17,Army,14,Navy,13,,Philadelphia PA
16-12-17,Troy,50,North Texas,30,P,New Orleans Bowl New Orleans LA
16-12-17,Georgia St,27,WKU,17,P,Cure Bowl Orlando FL
16-12-17,Boise St,38,Oregon,28,P,Las Vegas Bowl Las Vegas NV
16-12-17,Marshall,31,Colorado St,28,P,New Mexico Bowl Albuquerque NM
16-12-17,MTSU,35,Arkansas St,30,P,Camellia Bowl Montgomery AL
19-12-17,@FL Atlantic,50,Akron,3,P,Boca Raton Bowl Boca Raton FL
20-12-17,Louisiana Tech,51,SMU,10,P,Frisco Bowl Frisco TX
21-12-17,Temple,28,Florida Intl,3,P,Gasparilla Bowl St Petersburg FL
22-12-17,Ohio,41,UAB,6,P,Bahamas Bowl Nassau
22-12-17,Wyoming,37,C Michigan,14,P,Idaho Potato Bowl Boise ID
23-12-17,South Florida,38,Texas Tech,34,P,Birmingham Bowl Birmingham AL
23-12-17,Army,42,San Diego St,35,P,Armed Forces Bowl Ft Worth TX
23-12-17,Appalachian St,34,Toledo,0,P,Dollar General Bowl Mobile AL
24-12-17,Fresno St,33,Houston,27,P,Hawaii Bowl Honolulu HI
26-12-17,Utah,30,West Virginia,14,P,Heart of Dallas Bowl Dallas TX
26-12-17,Duke,36,N Illinois,14,P,Quick Lane Bowl Detroit MI
26-12-17,Kansas St,35,UCLA,17,P,Cactus Bowl Phoenix AZ
27-12-17,Florida St,42,Southern Miss,13,P,Independence Bowl Shreveport LA
27-12-17,Iowa,27,Boston College,20,P,Pinstripe Bowl Bronx NY
27-12-17,Purdue,38,Arizona,35,P,Foster Farms Bowl Santa Clara CA
27-12-17,Texas,33,Missouri,16,P,Texas Bowl Houston TX
28-12-17,@Navy,49,Virginia,7,P,Military Bowl Annapolis MD
28-12-17,Oklahoma St,30,Virginia Tech,21,P,Camping World Bowl Orlando FL
28-12-17,TCU,39,Stanford,37,P,Alamo Bowl San Antonio TX
28-12-17,Michigan St,42,Washington St,17,P,Holiday Bowl San Diego CA
29-12-17,Wake Forest,55,Texas A&M,52,P,Belk Bowl Charlotte NC
29-12-17,NC State,52,Arizona St,31,P,Sun Bowl El Paso TX
29-12-17,Northwestern,24,Kentucky,23,P,Music City Bowl Nashville TN
29-12-17,New Mexico St,26,Utah St,20,PO1,Arizona Bowl Tucson AZ
29-12-17,Ohio St,24,USC,7,P,Cotton Bowl Arlington TX
30-12-17,Mississippi St,31,Louisville,27,P,Taxslayer Bowl Jacksonville FL
30-12-17,Iowa St,21,@Memphis,20,P,Liberty Bowl Memphis TN
30-12-17,Penn St,35,Washington,28,P,Fiesta Bowl Glendale AZ
30-12-17,Wisconsin,34,@Miami FL,24,P,Orange Bowl Miami Gardens FL
01-01-18,South Carolina,26,Michigan,19,P,Outback Bowl Tampa FL
01-01-18,UCF,34,Auburn,27,P,Peach Bowl Atlanta GA
01-01-18,Notre Dame,21,LSU,17,P,Citrus Bowl Orlando FL
01-01-18,Georgia,54,Oklahoma,48,PO2,"Rose Bowl, CFP Semis Pasadena CA"
01-01-18,Alabama,24,Clemson,6,P,"Sugar Bowl, CFP Semis New Orleans LA"
08-01-18,Alabama,26,Georgia,23,PO1,CFP Championship Atlanta GA
